,Title,Company,Location,Type,Salary,Contract_type,Job Description
7,Assistant Civil Engineer,HR Green,"1260 Corona Pointe Ct, Corona, CA 92879",Onsite,"$89,000 - $141,000 ",r - Full-time,"Join our team! Our mission is BUILDING COMMUNITIES. IMPROVING LIVES. For over 100 years, HR Green has done exactly that, serving as a trusted partner to our Colleagues, our clients, and our communities. Each day, we work to find solutions that inspire our employees and fit our clients' needs to build trust to exceed our clients' expectations. We're proud to be ranked No.162 on Engineering News-Record’s Top 500 Design Firms list in 2022, jumping up the list by 26 positions from 2021’s ranking. In 2021, we have also been awarded as a Best Place to Work!
Summary:
This is a great opportunity for a new graduate or junior civil engineer to work closely with local governments and communities. Our Governmental Services staff works with local governments from across the United States as an extension of their staff, providing municipal engineering services, on-call consulting and public works staff augmentation. We are currently seeking an Assistant Civil Engineer I/II in our Corona, CA office to join our growing team.
What will you be doing?
Under direct supervision, performing professional engineering tasks related to the management, planning, design, construction, and maintenance of Capital Improvement Program (CIP), land development, traffic engineering, public works infrastructure, and daily departmental operations of HR Green client communities.
Helps to prepare plans and specifications for public works projects including drainage, streets, storm drains, sewer lines, and related projects; research project design requirements; performs calculations and prepares estimates of time and material costs
Participates in the plan check, review, and processing of plans for private developments affecting City streets, sewers, drains and related public works facilities; assures compliance with appropriate codes, ordinances, rules and regulations.
Provides support related to NPDES compliance for agencies as directed including administration and oversight, writing conditions, plan review and similar.
What are we looking for?
A candidate with a Bachelor’s degree from an accredited four-year university in Civil Engineering or similar discipline.
Preferred certification as an Engineer-In-Training (EIT) in state of residence or have the ability to obtain within six months of hire.
A candidate with 0-5 years of engineering design, plan review, and project administration experience, preferably in a public agency setting.
A candidate with knowledge of principles, practices and methods of civil engineering as applied to the planning, designing and construction of streets, water, sewer and other public works facilities, structures and systems.
Experience with engineering software applications and computers, and materials, methods, and equipment used in the construction of public works.
Why join HR Green?
It’s your chance to join one of the country’s longest-operating engineering firms and a leader in local markets in design engineering and construction with over 600 employees in 18 offices around the nation.
Not only does HR Green provide you with a place to grow, thrive, and enjoy your work, but we are also dedicated to delivering a comprehensive and multi-faceted benefits package. Visit our website for detailed total rewards information. https://www.hrgreen.com/careers/benefits/
Compensation
$89,000.00 - $141,000.00
The expected compensation range for this position is displayed in accordance with the Colorado Equal Pay for Equal Work Act and California’s SB 1162. The final agreed-upon compensation is based on a number of factors, including but not limited to: individual education, qualifications, skills, prior work experience, competencies, and geographic work location. The total annual compensation package may consist of a base salary and eligibility to participate, after a qualifying period, in our performance and discretionary incentive bonus program(s).

Benefits
HR Green benefits are equipped for what matters the most to you. Not only does HR Green provide you with a place to grow, thrive, and enjoy your work, but we are also dedicated to delivering a comprehensive and multi-faceted benefits package. Visit our website for detailed total rewards information.
https://www.hrgreen.com/careers/benefits/

HR Green is proud to be an affirmative action/ equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, veteran status, or other classification protected by applicable federal, state or local law."
8,Civil Engineer,Hawaii Engineering Group,"1088 Bishop St Ste 2506, Honolulu, HI 96813",Onsite,Full-time,Full-time,"Hawaii Engineering Group is seeking a civil engineer for a full-time position.

Applicant must able to handle commercial and residential projects, have a familiarity with various building department agencies and be familiar with AutoCAD Civil3D.

Hawaii Engineering Group, Inc. is a full-service civil, structural and electrical consulting engineering and land surveying firm that specializes in commercial, industrial and residential projects. With over 25 years of experience in the industry, we recognize that we are only as successful as the people we employ.

Compensation: Salary negotiable with experience.

Benefits: Medical, 401k, profit sharing, vacation & sick leave."
9,Civil Engineer - Entry Level,Arc Design Resources,"1475 S Perryville Rd, Rockford, IL 61108",Onsite,N,Full-time,"Arc Design Resources, in Rockford, Illinois, is accepting applications from entry-level Civil Engineers. We offer a challenging growth opportunity for a new engineer as our company continues to grow. Arc Design Resources is a regional civil engineering firm of 23 employees specializing in a wide range of projects including traffic and transportation, municipal engineering, site development, water resources, surveying, and construction management.
This opening is for an engineer looking to be a general practitioner, with a variety of work in the disciplines of traffic, transportation, hydrology, and hydraulics. The preferred candidates will have had exposure to a variety of coursework in the above areas and an interest in working on a variety of engineering projects. Applicants should be familiar with AutoCAD, or a similar computer drafting program. Contact Jeff Linkenheld, P.E. or Ryan Swanson, P.E. for more information.
LOCATION: Rockford, IL
QUALIFICATION: Entry Level Opportunity for New Grads"
10,Junior Civil Engineer,Wood Plc,"Greenville, SC",Onsite,N,Full-time,"Overview / Responsibilities:
Wood is currently seeking a Junior Civil Engineer to join our team in Greenville, SC.

Key Responsibilities
Prepare construction documents such as drawings, specifications, etc. as related to the civil site and infrastructure using Civil3D
Primary function will be Civil design work for large-scale industrial projects for both EPCm and Engineer Consulting contracts
Client interface may be required
Skills / Qualifications:
Qualified candidate must have a Bachelor of Science or Master of Science degree in Civil Engineering
An EIT and interested in pursuing a professional registration
0 to 3 years of design experience
Candidate must be interested in the design of grading, drainage, hydrology, pavements, and underground utilities
Experience in railroad, lift stations, heavy industrial projects such, as pulp & paper, power, cement, food process, specialty chemical, etc. is a plus; however, commercial and family housing development experience is very applicable
The candidate must have demonstrated leadership skills

Authorization to work lawfully in the US without sponsorship from Wood is required
Company Overview:
Wood is a global leader in consulting and engineering, helping to unlock solutions to critical challenges in energy and materials markets. We provide consulting, projects and operations solutions in 60 countries, employing around 35,000 people. www.woodplc.com
Diversity Statement:
We are an equal opportunity employer that recognises the value of a diverse workforce. All suitably qualified applicants will receive consideration for employment on the basis of objective criteria and without regard to the following (which is a non-exhaustive list): race, colour, age, religion, gender, national origin, disability, sexual orientation, gender identity, protected veteran status, or other characteristics in accordance with the relevant governing laws."
11,Entry Level Civil Engineer (San Diego Office),Nasland Engineering,"4740 Ruffner St, San Diego, CA 92111",Onsite,N,Full-time,"T (858) 292-7770

4740 Ruffner Street
San Diego, CA 92111

nasland.com
ENTRY LEVEL CIVIL ENGINEER

SAN DIEGO, CALIFORNIA

JOB DUTIES/RESPONSIBILITES Company Profile •
Perform detailed design on a large variety of civil engineering
projects Nasland Engineering was founded in •
Maintain and prepare technical correspondence and engineering 1959 in San Diego by Don Nasland. It
reports began as a small land-surveying •
Use engineering and computer systems (including AutoCAD) to business and then grew to include other
related services. Today, Nasland
develop engineering and mathematical analysis of design problems
Engineering is a full-service civil
as well as complete maps, drawings, and take-offs for cost
engineering, surveying, and land-
estimating planning firm serving all Southern •
Perform calculations necessary for mapping and construction California.
staking
Our varied project experience includes:
QUALIFICATIONS •
Bachelor of Science Degree in Engineering • Streets & Highways •
Sewer & Water Utilities •
Engineer-in-Training (EIT) Certificate (desirable) •
Drainage & Flood Control Facilities •
Excellent written and verbal communication skills • Commercial & Retail •
Computer and AutoCAD experience a plus • Transportation Projects •
Recreational Projects
WHAT WE OFFER • Surveying & Mapping •
Medical, dental and vision insurance • Residential & Mixed-Use
•
Life and long-term disability insurance
Nasland currently employs a staff 40 •
401(k) plan individuals who consist of engineers, •
9/80 work schedule designers, planners, and land surveyors. •
Career advancement and training •
Company events The firm’s civil engineers and land
surveyors are licensed and registered in
HOW TO APPLY the States of California, Arizona, Idaho,
Nevada, Oregon, and Washington.
For consideration, please submit your cover letter and resume to
rodl@nasland.com. No telephone calls please.

Or mail to: Nasland Engineering maintains a
drug-free workplace and perform
Nasland Engineering
pre-employment drug testing.
4740 Ruffner Street
San Diego, CA 92111 Nasland Engineering is an Equal
Attention: Rod Lopez Opportunity Employer.


Please visit our website at www.nasland.com

Civil Engineering Surveying Land Planning"
12,"Civil Engineer, Entry Level",Burgess & Niple,"Dallas, TX 75229",Hybrid remote,N,Full-time,"Position ID: 3391
Minimum Experience: Entry Level
Education: BSCE
Registration: Engineer Intern
Required Skills: AutoCAD; Microsoft Office
Sponsorship: Immigration related employment benefits, e.g. visa sponsorship, are not available for this position.
Come work with senior-level professionals at an established A/E firm that value employee input and collaboration. Burgess & Niple is looking for an entry-level Civil Engineer to join our team in Dallas.
B&N Civil Engineer Responsibilities:
Collaborate with civil and environmental Professional Engineers and design staff
Participate in delivering projects related to all aspects of transportation and water/wastewater projects including design calculations, drawings and specifications
Assist with creating reports, cost estimates and review construction deliverables
Be a part of an organization that you can help contribute to adapt and evolve with client needs
Interact with clients, governing agencies and the public
Occasional field work/construction administration duties
Skills & Qualifications
Bachelor of Science degree in civil engineering program
EI/EIT certification or ability to obtain within 6 months from this application
0-2 years of related civil engineering experience, prior relatable experience with construction or consulting is advantageous
Excellent communication skills and detail oriented
Self-motivated and adaptable, including the capability to learn virtual collaboration tools
OUR BENEFITS
Medical, dental and vision insurance
Immediate accrued paid time off
Paid Parental Leave
401(k) with match and no vesting schedule
Flexible spending or health savings account options
Basic life insurance/short-term & long-term disability coverage at no cost to the employee with option to purchase supplemental life insurance
Bonus program
Flexible hours and hybrid work schedule options
Tuition assistance
Professional development opportunities
Casual dress
WHY B&N?
At B&N, we are dedicated to improving ourselves and the communities we serve. We do this by providing employees with opportunities for fulfillment, learning and advancement while delivering awesome experiences to our clients. We are committed to exploring new capabilities, emerging technologies and opportunities that will help create a pipeline for future growth.
We are engineers, architects, planners, scientists, geologists, and designers. We are also innovators and leaders, entrepreneurs, and collaborators. We are traffic engineers and parents of teenage drivers. We are site designers and homeowners. Ecologists and dog walkers. Funding experts and foodbank volunteers. We believe that these collective connections to the communities we serve are an asset to B&N and our clients.
Apply today and discover the possibilities for your career at B&N."
13,Associate Civil Engineer,"City of San Marcos, California","1 Civic Center Dr, San Marcos, CA 92069",Onsite,"$97,703 - $127,480 ",r - Full-time,"SUMMARY DESCRIPTION
The City of San Marcos is currently recruiting for a qualified Associate Civil Engineer to join the Engineering Division of the Development Services Department.
Historically one of the fastest growing cities in San Diego County, this is an exciting time to be a part of the City of San Marcos. San Marcos is purposefully shaping its emerging community, and as an Associate Civil Engineer in the Engineering Division, you will help guide that legacy.

Your Day-to-Day
The Capital Improvement Engineering Division manages the City's capital improvement and maintenance projects which include municipal facilities, road maintenance, and drainage projects. Working with City stakeholders, City staff, and external agencies, the Associate Civil Engineer helps to deliver projects from inception through construction.

The Associate Civil Engineer is a project manager with working knowledge of engineering standards, regulations, City policies, and professional standards of practice who operates collaboratively to achieve solutions to engineering issues for projects.

You will work on a variety of capital projects which include intersection improvements, City parks, roadway maintenance, and critical infrastructure needed to keep our growing City one of the best places to live in north county.

The Associate Civil Engineer reports to the Principal Civil Engineer and helps to organize workload, highlight potential issues, and resolve challenging technical issues. Each day will present new challenges and the opportunity to make an impact in the community

Public Service
Serving the public is paramount to all that we do. We are driven by the more than 95,000 residents who count on us every day. For that reason, you must be responsive, collaborative and accountable to our community and customers. This includes working with our residents and other stakeholder groups to deliver projects that make a difference.

The Right Perks
Earn a competitive salary.
Our 9/80 work week means you'll have every other Friday off. Flexible work arrangement may be accommodated once you've had an opportunity to fully jump into the roles and responsibilities of the position and are working effectively with your team.
Generous health benefits for you and your family (all medical premiums employer paid at 90%, including family plans). Benefits are effective the first of the month after hire date.
Enjoy ample time off (13 paid holidays, 96 hours of sick leave, 80 hours of vacation leave).
Family focused benefits - 4 weeks of city paid maternity / paternity leave for new parents welcoming a new family member and 1 week of city paid grandparent leave for employees expanding their extended family.
Participate in the CalPERS retirement system (Classic members 2% @ 55, PEPRA members 2% @ 62) and Social Security.
Enhance your career taking advantage of our Tuition Reimbursement Program, up to $1,500 per fiscal year, which can also be used for student loan payments.

Click here to find out more about the Associate Civil Engineer position.

If you are ready to join a team that welcomes fresh ideas – and empowers you to put them to work in a city that is hitting its stride – we'd love to hear from you.
This job posting will be open until position is filled. Qualified applicants will be contacted by Human Resources via email or phone to schedule an interview.

First review of applications will be on February 6, 2023. Don't delay, apply today!

First Interview: TBD -Virtual or In Person
Second Interview: TBD - In Person

EDUCATION AND EXPERIENCE
Any combination of education and experience that would likely provide the required knowledge and abilities is qualifying. A typical way to obtain the knowledge and abilities would be:
Education/Training
A Bachelor's degree from an accredited college or university with major course work in civil engineering or an engineering-related field.
Experience
Four years of professional engineering design, plan review, and project administration experience, preferably in a public agency setting.

License
Possession and maintenance of a valid certificate or registration as a Professional Engineer in the State of California.
Possession of an appropriate, valid driver's license with satisfactory driving record."
14,Assistant Civil Engineer,City of Fife,"3725 Pacific Hwy E, Fife, WA 98424",Onsite,"$6,137 - $7,848 ", month - Full-time,"Company Description

***You must apply on our city website at www.cityoffife.org to be considered for this opportunity***
***This position is budgeted for a term of three years***
Under the direct supervision of the City Engineer, perform civil engineering work in connection with a variety of private development and public works projects. Plan and conduct low to moderately complex design, engineering analysis, studies, and management of public works projects. Assist the City Engineer with coordination and direction of consultants on assigned projects and studies. The Assistant Civil Engineer assures construction within City rights-of-way is in compliance with applicable codes, standards, specifications, and practices. Communicate with agencies, the public, and City management. Answer questions, provide information, and resolve concerns and issues relating to public works projects.

The 2023 Salary for this position is $6,137.30 - $7,848.08 per month plus full benefits.

Job Description

Perform a variety of low to moderately complex engineering duties to assist with planning, design, and construction of private development and public works projects. Implement municipal permit software tracking consistent with policies and procedures. Participate in Fife’s Development Review Committee and coordinate permit review with the Planning and Building divisions. Develop specifications, quantity, take offs, cost estimates, and plan reviews. Assure plans and design analysis for private development and public works projects comply with City, State, and Federal codes, and based on sound engineering practice. Prepare project progress reports and progress payments; prepare project cost projections for grants and planning documents and reports. Assure that contractors provide required documentation consistent with agency guidelines and department protocol. Provide written and verbal reports as necessary on assigned projects and activities. Prepare Federal and State Grant applications for local projects and administer the grants as established by grant program guidelines. Coordinate all grant billing activity through the Finance Department and maintain all necessary documentation for audits; maintain various project records and files as required. Communicate in person, in writing, and on the telephone with city personnel, consultants, developers, contractors, other agencies, property owners, and the public to exchange information, resolve concerns, issues, and complaints as necessary; and provide technical information related to codes, ordinances, regulations, policies, and projects. Perform technical design and analysis for public works projects such as transportation, traffic signals, street geometrics, and storm water conveyance systems. Prepare isometric drawings, perspectives, and working sketches and details in AutoCAD and manually. Operate a variety of computer equipment, as well as AutoCAD, word processing, and spreadsheet software to manipulate data and to prepare reports. Analyze and manipulate data to prepare traffic reports; operate traffic analysis software to generated reports on traffic volumes, speed, vehicle type, peak hour and average daily trips. Visit construction sites to inspect work progress and compliance with approved plans and specifications. Assist with compliance of the City’s municipal stormwater permit. Perform related duties as assigned.

Qualifications

EDUCATION AND EXPERIENCE:
Any combination of education and experience equivalent to: a bachelor's degree in civil engineering or five years of increasingly responsible civil engineering experience involving complex analysis and design work of storm drainage, sanitary sewer, water, and road systems.

LICENSES AND OTHER REQUIREMENTS:
Valid State of Washington Driver’s License; and a driving record that meets the city's requirements.
Fundamentals of Engineering (FE) certification is desirable.
Completion of position-relevant background check.

Additional Information

Knowledge of:
Modern engineering methods as applied to the design, project management and construction of public works, public utilities, transportation, stormwater management and general construction.
Construction contract administration principles, documentation controls and practices.
Mathematics and formulas for civil engineering computations.
Interpersonal skills using tact, patience and courtesy.
Effective oral and written communication principles and practices to include public relations, public speaking and professional business letter writing.
Administrative program/project management techniques and principles.
Research methods and report preparation and presentation.
Modern office procedures, methods, and equipment including computers and computer applications such as: computer aided design, word processing, spreadsheets, permit software and statistical databases.

Ability to:
Maintain regular, predictable and reliable attendance during scheduled hours.
Participate as a contributing member of the Public Works and Community Development coordinated development review committee. Be a part of service-oriented teams.
Learn documentation standards and practices, reporting and tracking procedures and administrative activities.
Organize work for maximum efficiency.
Learn to develop and administer consultant contracts as necessary.
Utilize personal computer software programs and other relevant software affecting assigned work and in compiling and preparing spreadsheets.
Establish and maintain effective working relationships with staff, management, vendors, outside agencies, community groups and the general public.
Demonstrate positive and effective interaction and communication with individuals of diverse social and economic backgrounds.
Analyze situations accurately and adopting an effective course of action.
Maintain confidentiality and communicate with tact and diplomacy.
Apply program/project management techniques and principles.
Communicate effectively, orally and in writing, including the ability to listen effectively and to explain complex issues and applicable legal requirements, policies, and procedures to internal and external customers."
0,Engineer I- Civil/Structural Engineer (PMC),Duke Energy,"Charlotte, NC",Onsite,Full-time,Full-time,"More than a career - a chance to make a difference in people's lives.
Build an exciting, rewarding career with us – help us make a difference for millions of people every day. Consider joining the Duke Energy team, where you'll find a friendly work environment, opportunities for growth and development, recognition for your work, and competitive pay and benefits.
The Engineer I position is the entry level of the Engineering classification hierarchy. Employees in the Engineer I position solve problems in engineering areas of specialization with close supervision. An Engineer I is expected to develop skills, and the ability to work with greater independence. An Engineer I has knowledge of fundamental concepts and procedures.
PMC is the Project Management and Construction group, within Duke Energy, responsible for the development, engineering, construction and commissioning of new generating facilities. Current and future projects include natural gas fired combined and simple cycle plants, large solar installations, large battery installations, wind facilities, pumped storage facilities, and modification of existing dams. The Engineering group within PMC provides intrusive technical oversight of external contractors to ensure the project design conforms to Duke Energy specifications and criteria. PMC Engineering also provides technical support and direction to project managers during all project phases.
Responsibilities
Possesses knowledge of fundamental concepts, practices and procedures.
Develop positive working relationships to effectively coordinate work activities.
Provide engineering technical expertise and guidance during the engineering phase of major projects.
Maintain accurate records and files.
Prepare thorough technical reports, correspondence, documentation, calculations and sketches associated with the resolution of routine technical problems.
Support the company's goal and represent the company professionally and positively.
Required/Basic Qualifications
Bachelor’s Degree in engineering from an ABET accredited program
A Master's degree in Engineering will be considered in lieu of the B.S. Engineering degree.
Desired Qualification
ABET accredited Bachelor's degree in Civil Engineering strongly preferred.
#LI-PG1
Additional Preferred Qualifications
Understanding of basic engineering theories and principles.
Understanding of basic practices of researching engineering and design issues, evaluating alternatives, making sound recommendations and preparing and presenting recommendations.
Ability to deal with a variety of individuals from various socio-economic, cultural and ethnic backgrounds.
Good written and oral communication skills.
Passing grade on the Engineering Fundamentals Exam.
Understanding of basic principles of project management.
Experience in the utility industry.
Structural and geotechnical specialty
Working Conditions
Hybrid-Work will be performed from both remote and onsite locations after the onboarding period. Projects are located throughout the Duke Energy Service Area (NC, SC, FL, OH, IL). Travel to project locations will occasionally be required.
Travel Requirements
5-15%
Relocation Assistance Provided (as applicable)
Yes
Represented/Union Position
No
Visa Sponsored Position
No
Posting Expiration Date
Saturday, March 25, 2023
All job postings expire at 12:01 AM on the posting expiration date.
Please note that in order to be considered for this position, you must possess all of the basic/required qualifications.
Privacy
Do Not Sell My Personal Information (CA)
Terms of Use
Accessibility"
1,Entry Level Civil Engineer (San Diego Office),Nasland Engineering,"4740 Ruffner St, San Diego, CA 92111",Onsite,N,Full-time,"T (858) 292-7770

4740 Ruffner Street
San Diego, CA 92111

nasland.com
ENTRY LEVEL CIVIL ENGINEER

SAN DIEGO, CALIFORNIA

JOB DUTIES/RESPONSIBILITES Company Profile •
Perform detailed design on a large variety of civil engineering
projects Nasland Engineering was founded in •
Maintain and prepare technical correspondence and engineering 1959 in San Diego by Don Nasland. It
reports began as a small land-surveying •
Use engineering and computer systems (including AutoCAD) to business and then grew to include other
related services. Today, Nasland
develop engineering and mathematical analysis of design problems
Engineering is a full-service civil
as well as complete maps, drawings, and take-offs for cost
engineering, surveying, and land-
estimating planning firm serving all Southern •
Perform calculations necessary for mapping and construction California.
staking
Our varied project experience includes:
QUALIFICATIONS •
Bachelor of Science Degree in Engineering • Streets & Highways •
Sewer & Water Utilities •
Engineer-in-Training (EIT) Certificate (desirable) •
Drainage & Flood Control Facilities •
Excellent written and verbal communication skills • Commercial & Retail •
Computer and AutoCAD experience a plus • Transportation Projects •
Recreational Projects
WHAT WE OFFER • Surveying & Mapping •
Medical, dental and vision insurance • Residential & Mixed-Use
•
Life and long-term disability insurance
Nasland currently employs a staff 40 •
401(k) plan individuals who consist of engineers, •
9/80 work schedule designers, planners, and land surveyors. •
Career advancement and training •
Company events The firm’s civil engineers and land
surveyors are licensed and registered in
HOW TO APPLY the States of California, Arizona, Idaho,
Nevada, Oregon, and Washington.
For consideration, please submit your cover letter and resume to
rodl@nasland.com. No telephone calls please.

Or mail to: Nasland Engineering maintains a
drug-free workplace and perform
Nasland Engineering
pre-employment drug testing.
4740 Ruffner Street
San Diego, CA 92111 Nasland Engineering is an Equal
Attention: Rod Lopez Opportunity Employer.


Please visit our website at www.nasland.com

Civil Engineering Surveying Land Planning"
2,Civil Project Engineer,Solvay,"1008 Indian Hills Dr, Green River, WY 82935",Onsite,N,Full-time,"Important EEO information related to opening in the US
Solvay is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other legally protected characteristics. Click on the links to read ""The EEO is the Law"" poster and the “EEO is the Law” poster Supplement.
We will not discriminate or retaliate against applicants who inquire about, disclose, or discuss their compensation or that of other applicants. For more information, please click here.
Solvay is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the employment process, please send an e-mail to humanresources.na-us@solvay.com and let us know the nature of your request and your contact information.
Read more
Solvay is a science company whose technologies bring benefits to many aspects of daily life. Our purpose—we bond people, ideas and elements to reinvent progress—is a call to go beyond, to reinvent future forms of progress and create sustainable shared value for all through the power of science. In a world facing an ever-growing population and quest for resources, we aim to be the driving force triggering the next breakthroughs to enable humanity to advance while protecting the planet we all share.
We bond with customers and partners to address today and tomorrow’s megatrends. As a global leader in Materials, Chemicals and Solutions, Solvay brings advancements in planes, cars, batteries, smart and medical devices, water and air treatment, to solve critical industrial, social and environmental challenges. You can count on our innovative solutions to contribute to safer, cleaner and more sustainable future.
Role Overview
We are looking for
MISSION:
Provide the technical and managerial expertise for the successful development and execution of a wide variety and size of projects, studies, and troubleshooting activities for the general operation of the Green River plant and for capital improvement projects, with an emphasis on the application of mechanical, structural, and material handling skills. Provide engineering services for specific areas, sections, or functions within the plant. Provide external customer technical support. Assist in the acquisition of and gain proficiency in the systems and tools necessary to continually improve department productivity.
We Count on you for
PRIMARY PURPOSE:
The work environment is that of a small, highly qualified Engineering Department serving a manufacturing plant whose major products are soda ash, sodium bicarbonate, and processed trona. The Project Engineers' primary role is the development and execution of a wide range of capital, expense, and troubleshooting projects. The Project Engineer is responsible for carriying a workload of 5-15 projects for his own implementation. The engineer is also available to manage large projects both on and off-site.
The workload typically originates from a request from the Maintenance or Production Departments, or by assignment to develop projects loosely defined in the Capital Forecast by the Engineering Superintendent. Technical development is followed by a presentation of alternatives and recommendations to interested parties, the development of an AFE for capital, or approval for departmental money expenditure, with our execution by in-house workers or contract forces.
KEY RESPONSIBILITIES:
Economic and technical evaluation of alternatives for projects. Technical evaluation of maintenance and production problems including, safety, corrosion, failure analysis, resource optimization, and cost improvements.
Implementation of projects to satisfy schedule, budget, safety, and quality criteria.
Gaining consensus or forcing agreement on problem sets across departmental lines.
Selling technical and management system changes to the plant and to corporate management.
Selection of contractors and vendors; solving contractual problems with contractors.
Project planning to satisfy completion schedules, quality, and budget.
Structural, mechanical, process development, and materials handling design.
Broad authority for methods of problem-solving in areas of departmental expertise i.e., technical and economic solutions to projects, plant maintenance, and operating problems.
Technical decisions within areas of expertise i.e., mechanical, civil, structural design, materials handling, procurement, and construction decisions. All technical, economic, contractual, and management for major projects according to Solvay Chemicals policies and procedures within project limits. Management responsibilities relative to subordinates’ work priorities, technical approach training, and others.
You will bring
KNOW HOW / SKILLS REQUIRED:
BS in Civil Engineering or comparable degree with work experience.
Soda ash experience is a plus.
Minimum 3 years experience in related industries with project management/ economic analysis/ mechanical equipment selection/ installation.
Structural, mechanical, and materials handling design skills.
Ability to work effectively across departmental lines; direct contractor design/ procurement/ construction activities.
Excellent written/ graphic/ verbal communicator.
YOU WILL GET:
Competitive salary
The U.S. annual base salary range reasonably expected to be paid for this new hire is $80,000 to $100,000. Since actual compensation packages are based on a variety of factors unique to each candidate, we may ultimately pay more or less than the posted base salary range. Total compensation for this role also includes bonuses and/or other incentives.
Health insurance
Life insurance
16 weeks of maternity/paternity and co-parenting leave
Free language courses (24 languages available)
Additional local benefits
Relocation package within the US is available
#LI-Onsite
#LI-MD2
About us
Solvay’s purpose is to bond people, ideas and elements to reinvent progress. We can only fulfill this purpose with a diverse workforce that feels respected and appreciated, and has equal opportunities to work, grow and thrive. Our differences, visible or not, are valued. As Solvay seeks to promote unity and not uniformity, we invite you - regardless of background, age, gender, race, national origin, ethnicity, religion, sexual orientation, ability or identity - to consider a future with us."
3,Civil Engineer,Shermco Industries,"Denver, CO 80206",Onsite,"$100,000 - $160,000 ",r,"About Shermco

Since 1974, Shermco has become North America’s largest and fastest growing NETA-accredited electrical testing organization. Our focus is to make sure electrical power systems are functioning properly and safely. Add to that our Professional Engineering Group, Rotating Machinery Division, Renewable Energy Services, and Field Repair and local Repair Service Centers, places Shermco in a position to handle all things electrical. All done with an emphasis on safety and client service. That’s why we say… if it’s in the electrical power system, Shermco does it.

Backed by Gryphon Investors, a leading private equity firm focused on profitably growing and competitively enhancing middle-market companies in partnership with experienced management, Shermco is poised for the next decade and beyond.

Business Sector:
Transmission & Distribution
Fossil (Coal-fired Generating Stations)
Fossil (Gas-fired Generating Stations; Combined & Simple Cycle)
Oil & Gas
Pulp & Paper
Industrial
Crypto Data Centers
Job Description:
Project engineers are needed to assist in the development and implementation of multiple simultaneous projects related to the industries listed above. Engineer would work as part of a Project Team under Project Manager, and working with Discipline Engineers, Project Coordinator, Cost Estimators, and Scheduler/Planners. Tasks include:
Preliminary / Conceptual Design
Interface with Client
Specification Development (Equipment Procurement, Construction Contractor, etc)
Vendor Coordination
P&ID / Single Line Development (as applicable)
Design Calculations (as applicable)
Field Oversight (as applicable)
Engineer shall be responsible for ensuring project proceeds in accordance with budget and schedule. Project complexity will vary.
Key Requirements Include:
Bachelor’s degree in Engineering, Construction Management, or similar experience
Two (2) years experience.
Demonstrated ability to lead and influence others
Strong presentation and facilitation skills; excellent written/verbal communications skills required
Understanding of core business processes/ industry trends with ability to understand/apply ongoing changes
Knowledge of project planning and business need justification process and methodology
Ability to adapt to change quickly and work within a diverse, cross-functional team environment
Vendor/contract management experience preferred
Salary: $100-160K
EQUAL OPPORTUNITY EMPLOYER | DRUG-FREE WORKPLACE
Shermco is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, or veteran status. Shermco is a drug-free workplace.
NO AGENCIES PLEASE
No Agencies Please. Any unsolicited resumes sent to Shermco from a third party, such as an Agency, including unsolicited resumes sent to Shermco mailing address, fax machine or email address, directly to Shermco System Integration employees, or to Shermco System Integration resume database will be considered Shermco property. Shermco will not pay a fee for any placement resulting from the receipt of an unsolicited resume."
