,Title,Company,Location,Type,Salary,Contract_type,Job Description
0,Superintendent 2nd Shift/or Night Shift (San Diego),Turner Construction Company,"San Diego, CA",Onsite,"$90,000 - $120,000 ",r,"Supervises the field construction of a project, including its organization, planning, and scheduling, in order to complete the work on time, within budget, and to quality specified.
Reports to: Project Manager or Project Executive
Essential Duties & Responsibilities:
Primary liaison with owners/ architects/ engineers for the day-to-day construction activities of the project.
Develop and implement overall project work schedules identifying the critical path including the expediting of scheduled critical materials and equipment for their timely delivery to site.
Lead, supervising and developing all Turner field staff, including providing input on or completing performance appraisals.
Ensure strict adherence to ethics and compliance requirements at all times.
Develop and managing the overall site safety program as required and ensuring subcontractor compliance with Turner standards and all applicable safety codes and regulations.
Manage and making decisions related to the performance of work related to scheduling, delivery, logistics, quality control and trade employee staffing levels.
Oversee work among all trades to promote and coordinate project operations. Resolving local area problems regarding procedures, precedence, design clarifications, adequate labor and equipment, schedule and all other appropriate matters.
Manage labor relations with subcontractors and Turner trade staff.
Implement mock-ups and associated testing, review and approval.
Ensure all necessary permits and insurance are in place and kept current for the term of the project. Acting as liaison to inspection agencies.
Perform in the capacity of Stormwater Compliance Coordinator (SCC) in accordance with Turner's Stormwater Compliance Program.
Manage the General Conditions and General Requirements (Back Page) for the project to maintain budget.
Manage the billing process as it relates to Work-In-Place (WIP) and overseeing the monthly estimate of work completed, payrolls, material invoices and subcontractor payment applications.
Manage the work to ensure that it is installed in compliance with and conforms to the approved contract documents.
May perform other duties as assigned.

The salary range for this position is estimated to be $90,000.00 - 120,000.00 annualized.
Qualifications:
Bachelor's Degree with a minimum of four years' related training and at least six years of building construction experience required, or an equivalent combination of education, training and/or experience.
Thorough knowledge and understanding of the general and subcontract documents, drawings, specifications, construction means, methods and materials, understanding of line and grade and survey methods.
Knowledge of construction cost control and basic accounting procedures.
Computer skills and a familiarity with Microsoft Office Suite programs.
Ability to implement leading-edge technologies such as Building Information Models (BIM) and Lean to benefit the project.
Strong management, leadership and interpersonal skills combined with the ability to communicate well both verbally and in writing.
Knowledge of accounting and cost control procedures.
Physical Demands: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Performance of the required duties will require physical ability to climb permanent and temporary stairs, passenger use of construction personnel hoists, ability to climb ladders and negotiate work areas under construction.
Specific vision abilities required by this job include close vision, peripheral vision, depth perception, and the ability to adjust focus. Performing this job requires the use of hands to finger, handle, or feel objects, tools or controls, sit, talk and hear (bells, whistles, etc), stand, climb, balance, stoop, kneel, crouch, or crawl. Employee must occasionally lift and/or move up to 50 pounds.
Work Environment: The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. While performing the duties of this job, the employee regularly works on-site at the construction work site where the employee is exposed to moving mechanical parts; high precarious places; fumes or airborne particles; outside weather conditions and risk of electrical shock. The noise in these work environments is usually moderate to very loud.
#LI-SC1
Turner is an Affirmative Action and Equal Opportunity Employer - minorities/females/veterans/individuals with disabilities/sexual orientation/gender identity.
VEVRAA Federal Contractor"
1,Construction Leader/Laborer,Schilling Group,"Waukee, IA",Onsite,From $50 ,n hour - Full-time,"The Schilling Group is a family owned and operated business. Looking to add to our team.

We pride ourselves in treating our employees like family.

We are looking for laborers and a person to work along side and provide guidance with and to other employees.

Job Description:
Construction experience is a plus.
This person must be able to give instructions and also do hands on.
We will train, although some experience in construction and or floor polishing is beneficial."
2,Construction Project Manager,Faber Construction Corporation,"131 E Grover St, Lynden, WA 98264",Onsite,"$90,000 - $125,000 ",r - Full-time,"Job Details
Salary Range: $90,000-$125,000 a year (DOE)
Job Type: Full Time
Full Job Description
The Project Manager is the primary role responsible for the Construction Project. The Project Manager is responsible for representing the firm with owners, architects, and consultants on any range of activity and detail related to a specific construction project so they should excel in communication and public relations, and also have complete knowledge of the Construction. They are responsible for the project Budget and ensuring legal and contractual compliance so they will have a strong sense of risk management and discretion to help safeguard Faber, its clients and contracting partners.
The Project Manager is the leader of the Administrative Project Construction Team assigned to a project that includes the Superintendent, Project Engineer and Project Coordinator. They will need to provide leadership and direction to the rest of the Team so they must have a good understanding of each of the team roles. They will also be comfortable with decision making and problem solving, and be able to do these things at a fast pace. The Project Manager will have the disposition to work with a variety of people and be able to navigate team dynamics. They are expected to train and delegate tasks to the Project Engineer so it is important they have the knowledge and willingness to teach and mentor.
As in any leadership role at Faber there is an expectation of participation in ongoing professional development and leadership training and a willingness to represent and support the Faber mission and values.
Responsibilities
Project Management (Project Specific):
Responsible for the successful completion of all aspects of an assigned project.
Work with Executive and Project Coordinator (PC) to complete all requirements for project Contract Execution.
Complete review and knowledge of project plans and specification (including any unique technical or legal/administrative aspects).
Create and maintain project schedule.
Create and maintain project budget.
Represent Faber to Owner/Architect and all other partners throughout project duration.
Maintain good relationships: professional, knowledgeable, and cooperative.
Advocates for company when needed and looks for future opportunities.
Provide information for State public work requirements (eg. classifications to be used on project).
Solicit pricing and select subcontractors/suppliers for various scope of work needed; send Letters of Intent if applicable.
Manage/oversee submittals and submittal process.
Assist with and oversee RFIs and RFI process.
Request subcontracts/purchase orders to be issued; review and countersign returned Subcontracts and Purchase Orders.
Review and approve all invoices, receipts, and expense reports related to the project.
Review all project record information and photos on a daily basis.
Determine billing amount for monthly Owner pay application/invoice.
Price and prepare Change Order proposals for the Owner.
Attend all owner meetings and speak knowledgeably to any aspect of the project.
Host regular Project Team meetings with Superintendent, Project Coordinator, Project Engineer.
Manage/oversee close out process and all close out documentation requirements.
Project Management (General):
Familiar with public contract work process (invitation to bid through notice of completion).
Reviews and understands Faber Subcontract language and requirements.
Supports and uses approved company systems, policies and procedures to manage project.
Bid Administration and Project Procurement:
Maintains relationships with past business partners and clients for procuring future work.
Provides estimating leadership and support as requested.
Represents clients in obtaining bids and awarding construction contracts."
3,INDUSTRIAL Construction Project Manager,PNK Group,"17 State Street, New York, NY 10004",Onsite,"$120,000 - $180,000 ",r - Full-time,"Responsibilities:
Determine and define scope of work and deliverables
Predict resources needed to complete project
Draft and submit budget based on scope of work and resource requirements
Manage costs in order to meet budget
Provide direction over contracts and subcontracts
Manage construction schedule and activities
Issue progress updates as needed regarding costs and timelines
Ensure work is done in compliance with all relevant building and safety codes
Select and manage subcontractor and supplier relationships
Coordinate efforts across entire project between architects, designers, engineers, and subcontractors
Qualifications:
Bachelor's degree in Building Construction, Construction Management, Civil Engineering, or Architecture
5-7 years of experience in project management within industrial construction
Comfortable reading and understanding blueprints and drawings
Proficient in Microsoft Office and general computer software
Demonstrated knowledge of construction, engineering, and architecture principles
Ability to budget, schedule, negotiate, and control costs
High degree of familiarity with contract and subcontract documents, terms, and conditions
Strong leadership and management skills
Job Type: Full-time
Pay: $120,000.00 - $180,000.00 per year
Benefits:
401(k)
Health insurance
Schedule:
8 hour shift
Ability to commute/relocate:
New York, NY 10004: Reliably commute or planning to relocate before starting work (Required)
Experience:
Project management: 5 years (Preferred)
Work Location: One location

Health insurance"
4,Residential Construction Project Manager,Momentum Real Estate Group,"North Richland Hills, TX 76180",Onsite,"$75,000 - $90,000 ",r,"Our construction division needs an experienced residential construction project manager to supervise project plans and oversee subcontractors to ensure their work is high-quality, finished efficiently, and within the predetermined budget. Jobseekers should love to problem-solve, delegate effectively, and have excellent communication skills. If you’re looking for a role where you can produce a successful project from beginning to end, this is the job for you. Apply today!
Compensation:
$75,000 - $90,000 yearly
Responsibilities:
Schedule construction operations and create a construction timeline to ensure project deadlines are met
Comply with all best-practice health and safety standards to prevent injuries and slowdowns at construction sites, and promptly report any safety regulation issues
Secure any required licenses and permits from appropriate authorities to ensure construction is up to code
Provide the cost estimate of the construction up front and accurately control the budget throughout the project
Conduct business with external vendors, contractors, and critical subcontractors to negotiate profitable contracts
Keep key stakeholders informed of the project’s status by producing frequent progress reports
Implement systems to organize tools, vehicles, and equipment, and schedule maintenance for them if necessary
Qualifications:
One year of previous experience as a construction project manager required
Familiarity with construction project management software is highly valued
Knowledge of the construction industry and the entire building process, including building permits, blueprints, building codes, construction equipment, material resources, construction methods, and project management principles
PMP certification is a plus
Strong communication skills, leadership skills, organizational skills, problem-solving skills, and time-management skills
About Company

Momentum Real Estate Group is a Texas-based real estate investment firm, specializing in sourcing and acquiring distressed properties for our property holding companies and our investors nationwide. We are committed to providing high-yield residential and commercial real estate investment opportunities to investors in every major Texas market."
5,Restaurant Construction Manager,Great American Restaurants,"8280 Willow Oaks Corporate Drive, Fairfax, VA 22031",Onsite,"$100,000 - $125,000 ",r - Full-time,"Great American Restaurants is currently hiring a Restaurant Construction Manager. Established in 1974, Great American Restaurants is an award-winning collection of restaurants and bakeries in Northern Virginia and Maryland. Proud to have been named the #1 Top Workplace in 2022 by The Washington Post, we believe the dedication of our people is what sets our company apart. As the Restaurant Construction Manager, you will provide leadership and management oversight of all aspects of construction and property maintenance to ensure that our restaurants are in the best operating condition at all stages of their life cycle. This onsite position based out of our Support Center in Fairfax, Virginia plays a key role on the Construction Team in achieving all goals and objectives related to new restaurant construction, remodeling projects, and facility repairs and maintenance.
Job responsibilities include but are not limited to:
Leads team in planning, coordinating and implementing new construction, remodels and repairs and maintenance
Manages communication between architect, engineers and trades
Ensures Great American Restaurants' standards are upheld on all projects
Efficiently analyzes all repairs and construction related contracts
Quality checks all plans
Estimates cost, manages bids and trades for small projects
Qualified candidates must possess the following minimum requirements:
Bachelors Degree in Construction Management, Architecture, or related field
5+ years of progressively responsible project management (hospitality projects preferred)
Experience managing $10M+ projects
Strong communicator (written and verbal) who thrives in a team environment
Detail oriented
Proficient in Microsoft Word, Excel and CAD (Revit a plus)
Benefits:
3 weeks Paid Time Off (PTO) to start plus 6 additional holidays
Medical, Dental, Vision, Long-Term Disability and Life Insurance
401(k) with generous employer match
Monthly dining card
Gym and educational reimbursement
Incentive trips earned through performance
Pay Range: $100-125k


Brand: Great American Restaurants
Address: 8280 Willow Oaks Corporate Dr. Fairfax, VA - 22031
Property Description: Great American Restaurants
Property Number: 01"
6,Project Manager - Multifamily Construction,Centurion Selection,"Centurion Selection in Dallas, TX 75201",Onsite,"$150,000 - $170,000 ",r - Full-time,"Job Title: Construction Project Manager, Multi-Family Developments
Mandatory: Minimum 5+ years ground-up experience as Project Manager on Multifamily Construction Projects, Wrap or Podium Style build.
Construction Project Manager Ideal Candidate: Must have excellent communication, management, customer service, problem-solving, and organizational skills with a strong focus on safety.
This Construction Project Manager will handle driving build schedules and will continue to streamline the construction process.
Responsibilities of the Construction Project Manager, Multi-Family Developments:
This is not an exhaustive list
Review, inspect, and test project systems, materials, documents, techniques, and workmanship to ensure conformance to the plans, specifications, and applicable standards. Includes the Quality Control Plan, review of shop drawings and submittals, field inspections
Manage all or part of the cost of planning, design, and construction process to remain within the owner's budget, including cost estimating, cost reporting, cost breakouts, pay requests, cash flow analysis, change orders, and forecasts
Manage all phases of the construction process and the project schedule throughout the course of the project to ensure the project is completed in compliance with the contract terms.
Ability to communicate and work with on-site staff, subcontractors, inspectors, architects, and owners to ensure completion of tasks
Implement and monitor procedures to protect the health and safety of job site employees, visitors, and the general public.
Includes the job site safety plan, safety inspections, subcontractor insurance compliance, OSHA compliance, and maintaining current OSHA training
Thorough knowledge of construction techniques and the ability to derive the most efficient method of completing tasks
Implement the terms and conditions of the contract based upon established systems, policies, and procedures.
Includes bidding, preparing contract documents, defining and monitoring compliance with documentation requirements, defining and monitoring compliance with the submittal process, and project close-out.
Requirements of the Construction Project Manager, Multi-Family Developments:
High School Diploma required,
Bachelor’s degree in Construction related studies preferred
Minimum 5 years’ experience in Residential/Multi-family Construction Project Management
Minimum 5 years’ experience in wrap or podium style builds
Benefits for the Construction Project Manager:
Medical, dental and vision
401k
Paid time off
Job Type: Full-time
Pay: $150,000.00 - $170,000.00 per year
Benefits:
401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
Monday to Friday
Supplemental pay types:
Bonus pay
Work Location: In person

Health insurance"
7,Project Manager - Healthcare Construction,Absher Construction Company,"1001 Shaw Rd, Puyallup, WA 98372",Onsite,"$95,500 - $165,300 ",r - Full-time,"Absher Construction

Come build construction projects with us, as we help build you!

Build your career – Learn and Grow: Absher is committed to growing the capabilities of our people through professional, personal, and team development. Our employees are learners and teachers who support each other fostering an environment where you are allowed to stretch yourself and make an impact.

Build security – We are 100% Employee Owned: Be part of something great with your ownership stake in Absher. Start earning shares from day one and watch your retirement savings grow. Employee ownership takes care of the people who have worked hard to help build the business.

Build community – Teamwork, leadership and experience: Absher’s established culture is dedicated to insuring diversity and inclusion. Whether at company celebrations, team building events, or philanthropy programs to give back to our community, our employees say ‘the best thing about Absher is the people, projects and culture.”

Absher Values:
We Care About People
We Are Servant Leaders
We Do Things Right
We Do Right Things

We have an 80-year history of building community. Our primary markets include transit, hospitality, schools, recreational, Department of Defense, as well as working with a variety of commercial and non-profit clients.

Project Manager - Healthcare Construction

Summary of Position
The Project Manager is responsible for fundamental project management tasks including project start up, financial management, schedule management, change management, conflict resolution, safety planning and accountability, quality control, project closeout and oversight of project team. Manages the overall project direction, completion and financial outcome and administers both the owner and subcontractor relationships for an assigned project. This may be done in conjunction with another Project Manager or a Senior Project Manager.

In this case, we are looking for someone who has start to finish experience with a minimum 2 healthcare projects of $20 million plus.

All our team members must demonstrate a commitment to and promotion of a diverse and inclusive work environment and have a commitment to a safe and injury free work environment through own actions and mentoring others.

Absher is a Federal Contractor. All job offers are contingent upon a satisfactory completion of a pre-employment background check and drug screen.

The salary range for this position is $95,500 to $165,300 with the average starting salary is in the 40th percentile range and is commensurate with experience and training.

Pay Philosophy Statement
We have done our best to supply a suitable pay range for this job. It is a wide range because we want to ensure that we properly calibrate the final candidate to be set up for success. Absher values you as a potential employee and wants to make sure that you have the best possible onboarding and career experience. In addition to culture fit, we would like to get to know you better and further assess your skills and how you fit within our company’s structure. We understand that you are more than your resume, and hope that you understand your role is more than a job description. So please, as we comply with Washington’s new salary posting rule, let’s work together to make sure we get you properly seated within our organization so that all parties feel good about our future together.

Company Benefits
Employee Stock Option Plan (ESOP)
Discretionary, performance based end of the year bonus
Medical, Dental, Vision
Life and Disability Insurance Plans
3-4 weeks annual paid vacation
Up to 8 annual paid holidays, plus 2 annual paid floating holidays
7 annual days of paid sick time
Educational Assistance
401(k) Profit-Sharing Match
Philanthropy Opportunities

All benefits are dependent on start date and years of service

Our Commitment to Diversity and Inclusion
We’re committed to growing and empowering a more inclusive community within our company, industry, and cities. That’s why we hire and cultivate diverse teams of people from all backgrounds, experiences, and perspectives. We believe that true innovation happens when everyone has room at the table and the tools, resources, and opportunity to excel.

Statement of Non-Discrimination: In keeping with our beliefs and goals, no employee or applicant will face discrimination or harassment based on: race, color, ancestry, national origin, religion, age, gender, marital/domestic partner status, sexual orientation, gender identity or expression, disability status, or veteran status. Above and beyond discrimination and harassment based on “protected categories,” we also strive to prevent other subtler forms of inappropriate behavior (i.e., stereotyping) from ever gaining a foothold in our office. Whether blatant or hidden, barriers to success have no place at Absher. We value a diverse workforce – people who identify as women, non-binary or gender non-conforming, LGBTQIA+, American Indian or Native Alaskan, Black or African American, Hispanic or Latinx, Native Hawaiian or Other Pacific Islander, differently-abled, caretakers and parents, and veterans are strongly encouraged to apply. Thank you to the Level Playing Field Institute for this statement of non-discrimination."
8,Director of Construction,"Ryan Companies US, Inc.","San Diego, CA",Onsite,"$215,000 - $245,000 ",r,"Company Info
With more than 80 years in business and 16 offices (and growing!), Ryan offers comprehensive commercial real estate solutions to customers across the US. We bring a collaborative, relationship-driven approach to delivering spaces where people thrive and businesses succeed. Join a company with an outstanding culture and competitive benefits. At Ryan, we don’t just build buildings – we build stories.
Job Description
Ryan Companies US, Inc. has an immediate career opportunity for a Director of Construction to join our team in San Diego!
Do you bring at least at least 15 years of construction project management experience including 8-10+ years of Design-Build construction project management experience in a design-build environment? Do you enjoy working in a fast, fun, inclusive and collaborative work space? Do you want the next chapter of your career to be with an industry leader in commercial real estate who brings a fully integrated and creative design-build approach? If this describes you, we encourage you to apply today!
Some things you can expect to do:
Promote high levels of design, inspire quality workmanship and teamwork and assure profitability on projects.
Onboard and guide direct reports towards their best career paths through mentorship and coaching.
Implement and hold the team accountable to corporate goals and initiatives.
Effectively negotiate business terms and facilitate final legal provisions within construction contracts.
Consistently achieve customer satisfaction goals and create raving fans.
Manage and coordinate all aspects of the Ryan business model.


To be successful in this role, you must have a bachelor’s degree in Construction Engineering or Construction Management and at least 15 years of construction project management experience including 8-10+ years of Design-Build construction project management experience with leadership on projects over $100MM (industrial, healthcare, retail, office, senior living and multi-family experience preferred).
You will really stand out if you:
Demonstrate relationship building skills with third party clients and vendor partners.
Promptly and effectively resolve issues with win-win solutions and display natural leadership skills and qualities to guide multiple project teams with direct responsibility of project personnel.
Are a team player who leads by example, displays honesty, integrity, and good judgment while maintaining the highest professional standards at all times.
Eligibility
Please note that the compensation information that follows is a good faith estimate for this position only and is provided pursuant to the Colorado Equal Pay Act for positions located in Colorado. The range may vary above and below the stated amounts based on a variety of factors including experience, education, and other job-related reasons.
Salary range: $215,000 - $245,000 per year
Positions require verification of employment eligibility to work in the U.S.
Must be authorized to work in the U.S.
Certain positions and locations require Covid-19 vaccination, subject to reasonable accommodations for valid medical or sincerely held religious reasons.

Benefits
Competitive Salary
Medical, Dental and Vision Benefits
Retirement and Savings Benefits
Flexible Spending Accounts
Life Insurance
Educational Assistance
Paid Time Off (PTO)
Parenting Benefits
Long-term Disability
Ryan Foundation – charitable matching funds
Paid Time for Volunteer Events
EEO Policy and Reasonable Accommodation Notice
Ryan Companies US, Inc. is an equal opportunity and affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.
For information about your rights under Equal Employment Opportunity, CLICK HERE.
If we can help accommodate a disability during any portion of the application or hiring process, please email humanresources@ryancompanies.com. Reasonable accommodations will be determined on a case-by-case basis. Please note: Our accommodation specialist is unable to provide application status updates.
Ryan does not accept recruiting agency solicitations."
9,Director of Construction Operations,"MCC, Ltd.","MCC, Ltd. in Denver, CO 80231",Onsite,"$120,000 - $150,000 ",r - Full-time,"Director of Construction Operations for MCC, Ltd.
Salary:
$120,000 - $150,000 per year with full benefits, based on experience
About the Company:
MCC, Ltd. is a Denver, CO based General Contractor specializing in multi-family renovations that operates in various nationwide markets. MCC was established in 2011 with the mindset of creating a collaborative work environment where our employees feel like they matter as individuals and that they are actively contributing to the vision and growth of the business. We have successfully established a business model that is focused on a strong team environment, excellence in workmanship, customized scopes of work, strong client relationships and a sales model that relies heavily on repeat business with our clients. MCC has maintained growth year over year using this mindset and we are looking for team members to grow with us. MCC expanded to several new markets over the past 2 years and we are seeing continued growth in these areas. We are looking for a Director of Construction Operations to help support this growth and to provide leadership for our growing company.
Requirements to Apply:
2 + years of Director level experience
10+ years of Construction trade experience (Multi-family Construction experience preferred)
Willing to travel to various job sites in different regions on a monthly rotation
Strong Administrative and Computer Skills
Reliable and consistent communication skills via phone, text, time management/CRM software and e-mail
Ability to cultivate trustworthy relationships with team members
Eager to build and maintain strong relationships with clients
Familiar with Microsoft office, excel, word, adobe pdf editor, DocuSign and site audit pro
Desire to collaborate to effectively get the job done and cultivate a problem solving team mentality
Self-starter, but motivated to ask questions and receive direction/feedback
Positive attitude and outlook
Mindset to plan ahead and think through all potential scenarios
Integrity driven character
Motivated to build others and create a strong team
Read building plans to include - architectural, engineering, designer, fire suppression, etc.
Experience with all construction trades
Experience with building departments and permitting process
Comfortable with work hours of 50-60+ hours per weeks for 3-4 months out of the year\
Full travel schedule upfront, then consistent travel on a monthly basis
Ability to Multi-task on different jobs that are in different points of production
Problem solving and solution oriented mindset
Effectively provide feedback on job progress and build solution driven timelines to help team meet goals
Main Purpose of Position:
To oversee the operations of multiple states and Project Managers as well as any future personnel or work that may be in these areas. To provide coaching and support for the Project Managers in the weekly activities in the field and focus on effective processes that provide checks and balances and lead to sustainable, duplicatable results. To assist in the development of people to help them reach their full potential while cultivating a healthy work environment where relationships with our employees and our clients matter.
Main Job Functions:
· Work closely with the pre-construction team to plan new project kickoffs and schedule PM's and sub-contractors based on current work load
· Manage workflow for job progress and check in with PM's regularly to ensure that quality standards are being met, budgets are on track and the scope of work is being followed on multiple projects simultaneously
· Manage a monthly travel schedule to visit all PM's on a rotation
· Review budgets for labor and materials, identify overages or savings throughout the project duration. Provide feedback to PM's throughout the project and set goals
· Ensure that PM's are planning ahead for project material orders, adhering to the material orders schedule, and making adaptions and be resourceful if material supply issues or delays arise
· Monitor equipment rentals and ensure that PM's are keeping a tight schedule with equipment
· Offer support and resources for PM's to help build current sub-contractor base and look for new qualified sub-contractor talent. Ensure that subs meet the qualifying criteria and insurance standards
· Assist project managers in negotiating sub-contractor contract amounts on an as-needed basis
· Review sub-contractor contracts and send to COO for final approval and execution
· Ensure that PM's are conducting and documenting site safety meetings, establishing safety protocols and managing safety protocols for each job to ensure sub-contractor compliance at all times. Provide accountability on a weekly basis for PM's
· Provide guidance with site safety pre-construction audits and third party inspections and certifications
· Follow site safety incident protocols and immediately notify COO of any site incident reporting. Personal injury or otherwise.
· Build relationships intentionally with clients, create trust and connect with them often. Ensure that PM's are sending weekly job progress reports to clients
· Check in on the permitting process and provide support to PM's if there are issues with permits or delays due to permits. Provide support to the PM's prior to inspections and ensure that punch list items are completed to prepare for successful inspections
· Support PM's as they identify and track potential project delays and manage the clients expectations through good communication
· Collaborate with the team to solve issues that arise
· Provide coaching sessions for the PM's on a monthly rotation to give them feedback on how they are doing in the field, what they are doing well, how they can improve, and provide an opportunity to hear feedback from them on how they are managing their workload, if they feel balanced and to offer support
· Review job progress billing every 2 weeks for sub-contractor payment approvals. Ensure that billing matches progress before approving payments
· Ensure that PM's are completing their weekly tasks in Monday.com
· Attend weekly meetings with the team to and be prepared with any pertinent messages or information from your department that the rest of the team needs to be aware of
· Perform in person quality checks in the form of progress walkthroughs on a travel rotation throughout the projects with Project Managers, sub-contractors and clients
· Support the PM's as needed to collect project and budget information needed to conduct job closeout audits
· Provide feedback to the leadership team from the field regarding job performance of PM's, onsite management, client satisfaction, accuracy of estimating and any other collaborative feedback that will help the job process or client relationships improve
· Assist with onboarding procedures and hands on training for new Project Managers or Superintendents
· Build collaborative working relationships with your team members and provide coaching and support in the field for the Project Managers
· Advise on PM's quarterly performance metrics and make recommendations to leadership team for bonus qulaification. Review all bonus payroll submittals by reviewing job metrics and performance metrics before approval
Job Type: Full-time
Pay: $120,000.00 - $150,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance
Schedule:
10 hour shift
8 hour shift
Supplemental pay types:
Bonus pay
Experience:
Multifamily Construction: 5 years (Required)
General Contractor: 10 years (Required)
Work Location: Hybrid remote in Denver, CO 80231

Health insurance"
10,Sales/Marketing Manager,Rainbow International Restoration of Fargo,North Dakota,Onsite,"$36,000 - $60,000 ",rt-time,"Are you tired of being stuck in an office working a job where your earning potential or commission has bottle-necked or capped? Do you feel like you're stuck in a dead end job and your potential is being wasted? Are you ready to change your life and earn the income you have always desired, with the freedom and flexibility you've always needed? Do you want to sell in a recession-proof industry with no cap on your commissions?
Then we want to speak with you.
Rainbow International Restoration is a fully insured and licensed restoration company with over 40 years experience. We are a team of professional disaster restoration and insurance claim experts who are dedicated to helping homeowners no matter their needs, and we are currently looking to grow our team of sales/marketing consultants. Our company is exceeding sales expectations and we are growing rapidly. The Fargo area is a multi-million dollar disaster market from wind, storm, water and mold related insurance claims. We are looking for highly motivated individuals to help build superior relationships with homeowners in the area that need our help. Join the Rainbow team and begin your professional career and road to financial independence.
Position Responsibilities:
Promote and Market Rainbow International Restoration to Homeowners Who Have Been Affected By Catastrophe
Become proficient at all aspects of the sales and completion process
Customer Service
Product Knowledge
Lead generation
Agreements
Software Programs/ CRM Data Entry
Setting and achieving Goals
Communication skills
Position Requirements……
High Energy
Highly Motivated
Good Time Management Skills
Interested in a career and financial Independence
Excellent Communication Skills
Must be comfortable dealing face - to face with Homeowners, Business Owners and Insurance Agents
Sales/marketing/construction experience a plus, but not required for the right individual
Training / Compensation
Top-End Commission Structure
Annual performance bonuses
Performance based advances
Rainbow International Restoration delivers consistent training, developing fully capable, proficient representatives within 30 days. Individuals we contract receive training on basic construction, insurance, sales and storm and water damage knowledge they need to assist homeowners through their restoration, so prior experience in industry is not necessary.
Consistent Sales and Career Development Training Programs
Picking up with established customers, not starting brand new.
Rainbow International Restoration is looking for the “right” candidates, not necessarily the most experienced. Highly motivated and high energy individuals willing to learn are outstanding candidates to join the Rainbow Team.
NO Recruiters, or phone calls please. All Applicants will receive a reply.
Job Types: Salaried during first 6 Months then Commission ONLY
Salary: $60,000.00 to $250,000.00 /year
Experience:
sales: 1 year (Preferred)
Location:
Fargo Area (Required)
Commission Only:
Salary Plus Commission to Start
Additional Compensation:
Commission
Bonuses
Work Location:
One location
On the road
Benefits:
Flexible schedule
Company Car, Cell phone, Expense reimbursment
Branded Clothing
Management:
Team Lead
This Company Describes Its Culture as:
Detail-oriented -- quality and precision-focused
Outcome-oriented -- results-focused with strong performance culture
People-oriented -- supportive and fairness-focused
Team-oriented -- cooperative and collaborative
Benefit Conditions:
Waiting period may apply
Only full-time employees eligible
COVID-19 Precaution(s):
Personal protective equipment provided or required
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place
Paid Training:
Yes
Work Remotely
No
Job Types: Full-time, Part-time
Pay: $36,000.00 - $60,000.00 per year
Benefits:
Paid time off
Schedule:
8 hour shift
Monday to Friday
Supplemental pay types:
Bonus pay
Commission pay
Education:
High school or equivalent (Preferred)
Experience:
Sales Experience: 1 year (Preferred)
Work Location: On the road"
